counterid,day_type,month,day_part,sfmta_count
46,weekend,May,mid,67.7
46,weekend,June,mid,83.9
46,weekend,July,mid,67.1
46,weekend,August,mid,51.4
46,weekend,September,mid,60.6
46,weekend,October,mid,64.5
46,weekend,November,mid,44.4
46,weekend,December,mid,45.9
46,weekend,January,peak_pm,94.125
46,weekend,February,peak_pm,86.375
46,weekend,March,peak_pm,69.375
46,weekend,April,peak_pm,79.5
46,weekend,May,peak_pm,48.125
46,weekend,June,peak_pm,57.875
46,weekend,July,peak_pm,64.375
46,weekend,August,peak_pm,42.375
46,weekend,September,peak_pm,44.25
46,weekend,October,peak_pm,56.375
46,weekend,November,peak_pm,43.125
46,weekend,December,peak_pm,37
41,weekday,January,late_pm,538.714285714286
41,weekday,February,late_pm,538.666666666667
41,weekday,March,late_pm,551.8
41,weekday,April,late_pm,548.833333333333
41,weekday,May,late_pm,574.166666666667
41,weekday,June,late_pm,586.666666666667
41,weekday,July,late_pm,517.5
41,weekday,August,late_pm,432.5
41,weekday,September,late_pm,456.75
41,weekday,October,late_pm,506.125
41,weekday,November,late_pm,527.25
41,weekday,December,late_pm,536.111111111111
41,weekday,January,early_am,273.25
41,weekday,February,early_am,283.583333333333
41,weekday,March,early_am,320.833333333333
41,weekday,April,early_am,290.583333333333
41,weekday,May,early_am,252.272727272727
41,weekday,June,early_am,316.666666666667
41,weekday,July,early_am,200.083333333333
41,weekday,August,early_am,152.833333333333
41,weekday,September,early_am,155.916666666667
41,weekday,October,early_am,179.416666666667
41,weekday,November,early_am,243.583333333333
41,weekday,December,early_am,221.5
41,weekday,January,peak_am,
41,weekday,February,peak_am,
41,weekday,March,peak_am,
41,weekday,April,peak_am,
41,weekday,May,peak_am,
41,weekday,June,peak_am,
41,weekday,July,peak_am,
41,weekday,August,peak_am,
41,weekday,September,peak_am,
41,weekday,October,peak_am,
41,weekday,November,peak_am,797
41,weekday,December,peak_am,811
41,weekday,January,mid,955.666666666667
41,weekday,February,mid,
41,weekday,March,mid,
41,weekday,April,mid,
41,weekday,May,mid,
41,weekday,June,mid,
41,weekday,July,mid,936.333333333333
41,weekday,August,mid,833.625
41,weekday,September,mid,795.571428571429
41,weekday,October,mid,802.75
41,weekday,November,mid,708
41,weekday,December,mid,700.8
41,weekday,January,peak_pm,
41,weekday,February,peak_pm,
41,weekday,March,peak_pm,
41,weekday,April,peak_pm,
41,weekday,May,peak_pm,
41,weekday,June,peak_pm,
41,weekday,July,peak_pm,
41,weekday,August,peak_pm,
41,weekday,September,peak_pm,
41,weekday,October,peak_pm,
41,weekday,November,peak_pm,
41,weekday,December,peak_pm,
41,weekend,January,late_pm,237.2
41,weekend,February,late_pm,219.5
41,weekend,March,late_pm,207.5
41,weekend,April,late_pm,270.5
41,weekend,May,late_pm,228.9
41,weekend,June,late_pm,233.3
41,weekend,July,late_pm,179.5
41,weekend,August,late_pm,110.8
41,weekend,September,late_pm,114.1
41,weekend,October,late_pm,165.8
41,weekend,November,late_pm,161.5
41,weekend,December,late_pm,175
41,weekend,January,early_am,125.5
41,weekend,February,early_am,114.916666666667
41,weekend,March,early_am,98.6666666666667
41,weekend,April,early_am,117.5
41,weekend,May,early_am,106.666666666667
41,weekend,June,early_am,103.416666666667
41,weekend,July,early_am,77.4166666666667
41,weekend,August,early_am,46.25
41,weekend,September,early_am,53
41,weekend,October,early_am,73
41,weekend,November,early_am,70.6666666666667
41,weekend,December,early_am,82.3333333333333
41,weekend,January,peak_am,248.25
41,weekend,February,peak_am,261.125
41,weekend,March,peak_am,230.5
41,weekend,April,peak_am,299.625
41,weekend,May,peak_am,257.25
41,weekend,June,peak_am,285.625
41,weekend,July,peak_am,227.125
41,weekend,August,peak_am,132.375
41,weekend,September,peak_am,142.375
41,weekend,October,peak_am,198.75
41,weekend,November,peak_am,183.125
41,weekend,December,peak_am,215.25
41,weekend,January,mid,425.9
41,weekend,February,mid,450.2
41,weekend,March,mid,393
41,weekend,April,mid,533.3
41,weekend,May,mid,420.7
41,weekend,June,mid,407.6
41,weekend,July,mid,400.2
41,weekend,August,mid,251.8
41,weekend,September,mid,247
41,weekend,October,mid,341.1
41,weekend,November,mid,320.3
41,weekend,December,mid,374.9
41,weekend,January,peak_pm,392.5
41,weekend,February,peak_pm,410.875
41,weekend,March,peak_pm,343.5
41,weekend,April,peak_pm,470
41,weekend,May,peak_pm,411
41,weekend,June,peak_pm,411.875
41,weekend,July,peak_pm,373.5
41,weekend,August,peak_pm,242.25
41,weekend,September,peak_pm,241.25
41,weekend,October,peak_pm,352.875
41,weekend,November,peak_pm,306.25
41,weekend,December,peak_pm,335.125
34,weekday,January,late_pm,277.176470588235
34,weekday,February,late_pm,246.133333333333
34,weekday,March,late_pm,245.4
34,weekday,April,late_pm,174.631578947368
34,weekday,May,late_pm,207.578947368421
34,weekday,June,late_pm,308.842105263158
34,weekday,July,late_pm,347.545454545455
34,weekday,August,late_pm,382.727272727273
34,weekday,September,late_pm,384.727272727273
34,weekday,October,late_pm,306.777777777778
34,weekday,November,late_pm,353.75
34,weekday,December,late_pm,494
34,weekday,January,early_am,99.75
34,weekday,February,early_am,65.5
34,weekday,March,early_am,78.2777777777778
34,weekday,April,early_am,96.125
34,weekday,May,early_am,109.458333333333
34,weekday,June,early_am,105.625
34,weekday,July,early_am,148.111111111111
34,weekday,August,early_am,179.166666666667
34,weekday,September,early_am,154.611111111111
34,weekday,October,early_am,166.055555555556
34,weekday,November,early_am,142.555555555556
34,weekday,December,early_am,93.7777777777778
34,weekday,January,peak_am,324.333333333333
34,weekday,February,peak_am,242.75
34,weekday,March,peak_am,229.25
34,weekday,April,peak_am,290.111111111111
34,weekday,May,peak_am,317.125
34,weekday,June,peak_am,405.125
34,weekday,July,peak_am,615.833333333333
34,weekday,August,peak_am,704.666666666667
34,weekday,September,peak_am,603.4
34,weekday,October,peak_am,660.5
34,weekday,November,peak_am,638.833333333333
34,weekday,December,peak_am,590.090909090909
34,weekday,January,mid,358.5
34,weekday,February,mid,367.535714285714
34,weekday,March,mid,351.714285714286
34,weekday,April,mid,372.947368421053
34,weekday,May,mid,428.611111111111
34,weekday,June,mid,491.777777777778
34,weekday,July,mid,548.333333333333
34,weekday,August,mid,574.5
34,weekday,September,mid,559.444444444445
34,weekday,October,mid,579.5
34,weekday,November,mid,517.666666666667
34,weekday,December,mid,638.555555555556
34,weekday,January,peak_pm,351.125
34,weekday,February,peak_pm,267.75
34,weekday,March,peak_pm,270.125
34,weekday,April,peak_pm,319.916666666667
34,weekday,May,peak_pm,354.666666666667
34,weekday,June,peak_pm,507.25
34,weekday,July,peak_pm,450
34,weekday,August,peak_pm,470.75
34,weekday,September,peak_pm,474.5
34,weekday,October,peak_pm,466.75
34,weekday,November,peak_pm,398.75
34,weekday,December,peak_pm,986
34,weekend,January,late_pm,121.4
34,weekend,February,late_pm,65.1333333333334
34,weekend,March,late_pm,56.8666666666667
34,weekend,April,late_pm,70.35
34,weekend,May,late_pm,61.4
34,weekend,June,late_pm,88.7
34,weekend,July,late_pm,162.533333333333
34,weekend,August,late_pm,184.066666666667
34,weekend,September,late_pm,202.133333333333
34,weekend,October,late_pm,189.733333333333
34,weekend,November,late_pm,154.733333333333
34,weekend,December,late_pm,165.8
34,weekend,January,early_am,30.0416666666667
34,weekend,February,early_am,16.6666666666667
34,weekend,March,early_am,16.2777777777778
34,weekend,April,early_am,18.3333333333333
34,weekend,May,early_am,18.3333333333333
34,weekend,June,early_am,24.3333333333333
34,weekend,July,early_am,39.2222222222222
34,weekend,August,early_am,44.7777777777778
34,weekend,September,early_am,57.4444444444444
34,weekend,October,early_am,49.7777777777778
34,weekend,November,early_am,46.9444444444445
34,weekend,December,early_am,46.8888888888889
34,weekend,January,peak_am,137.125
34,weekend,February,peak_am,87.9166666666667
34,weekend,March,peak_am,80.5833333333333
34,weekend,April,peak_am,112.375
34,weekend,May,peak_am,104.0625
34,weekend,June,peak_am,127
34,weekend,July,peak_am,206
34,weekend,August,peak_am,215.25
34,weekend,September,peak_am,235.166666666667
34,weekend,October,peak_am,209.333333333333
34,weekend,November,peak_am,201.25
34,weekend,December,peak_am,155.333333333333
34,weekend,January,mid,322.526315789474
34,weekend,February,mid,205.2
34,weekend,March,mid,174.333333333333
34,weekend,April,mid,230.85
34,weekend,May,mid,213.1
34,weekend,June,mid,283.6
34,weekend,July,mid,479.8
34,weekend,August,mid,384
34,weekend,September,mid,489.846153846154
34,weekend,October,mid,457.866666666667
34,weekend,November,mid,423.428571428572
34,weekend,December,mid,400.8
34,weekend,January,peak_pm,261.4
34,weekend,February,peak_pm,159.583333333333
34,weekend,March,peak_pm,156.75
34,weekend,April,peak_pm,193.125
34,weekend,May,peak_pm,159.875
34,weekend,June,peak_pm,245.375
34,weekend,July,peak_pm,391.272727272727
34,weekend,August,peak_pm,364.7
34,weekend,September,peak_pm,418.6
34,weekend,October,peak_pm,381.8
34,weekend,November,peak_pm,340.272727272727
34,weekend,December,peak_pm,353.166666666667
902,weekday,January,late_pm,80.8
902,weekday,February,late_pm,83.4
902,weekday,March,late_pm,136.4
902,weekday,April,late_pm,
902,weekday,May,late_pm,
902,weekday,June,late_pm,
902,weekday,July,late_pm,
902,weekday,August,late_pm,
902,weekday,September,late_pm,
902,weekday,October,late_pm,
902,weekday,November,late_pm,
902,weekday,December,late_pm,
902,weekday,January,early_am,124.666666666667
902,weekday,February,early_am,109.666666666667
902,weekday,March,early_am,152.833333333333
902,weekday,April,early_am,
902,weekday,May,early_am,
902,weekday,June,early_am,
902,weekday,July,early_am,
902,weekday,August,early_am,
902,weekday,September,early_am,
902,weekday,October,early_am,
902,weekday,November,early_am,
902,weekday,December,early_am,
902,weekday,January,peak_am,706
902,weekday,February,peak_am,680
902,weekday,March,peak_am,
902,weekday,April,peak_am,
902,weekday,May,peak_am,
902,weekday,June,peak_am,
902,weekday,July,peak_am,
902,weekday,August,peak_am,
902,weekday,September,peak_am,
902,weekday,October,peak_am,
902,weekday,November,peak_am,
902,weekday,December,peak_am,
902,weekday,January,mid,359.6
902,weekday,February,mid,295.6
902,weekday,March,mid,448.2
902,weekday,April,mid,
902,weekday,May,mid,
902,weekday,June,mid,
902,weekday,July,mid,
902,weekday,August,mid,
902,weekday,September,mid,
902,weekday,October,mid,
902,weekday,November,mid,
902,weekday,December,mid,
902,weekday,January,peak_pm,326.25
902,weekday,February,peak_pm,320.5
902,weekday,March,peak_pm,464.25
902,weekday,April,peak_pm,
902,weekday,May,peak_pm,
902,weekday,June,peak_pm,
902,weekday,July,peak_pm,
902,weekday,August,peak_pm,
902,weekday,September,peak_pm,
902,weekday,October,peak_pm,
902,weekday,November,peak_pm,
902,weekday,December,peak_pm,
902,weekend,January,late_pm,24.4
902,weekend,February,late_pm,25.8
902,weekend,March,late_pm,31
902,weekend,April,late_pm,
902,weekend,May,late_pm,
902,weekend,June,late_pm,
902,weekend,July,late_pm,
902,weekend,August,late_pm,
902,weekend,September,late_pm,
902,weekend,October,late_pm,
902,weekend,November,late_pm,
902,weekend,December,late_pm,
902,weekend,January,early_am,7.83333333333333
902,weekend,February,early_am,9.5
902,weekend,March,early_am,12.1666666666667
902,weekend,April,early_am,
902,weekend,May,early_am,
902,weekend,June,early_am,
902,weekend,July,early_am,
902,weekend,August,early_am,
902,weekend,September,early_am,
902,weekend,October,early_am,
902,weekend,November,early_am,
902,weekend,December,early_am,
902,weekend,January,peak_am,75.25
902,weekend,February,peak_am,106.25
902,weekend,March,peak_am,103.25
902,weekend,April,peak_am,
902,weekend,May,peak_am,
902,weekend,June,peak_am,
902,weekend,July,peak_am,
902,weekend,August,peak_am,
902,weekend,September,peak_am,
902,weekend,October,peak_am,
902,weekend,November,peak_am,
902,weekend,December,peak_am,
902,weekend,January,mid,161
902,weekend,February,mid,182.4
902,weekend,March,mid,205
902,weekend,April,mid,
902,weekend,May,mid,
902,weekend,June,mid,
902,weekend,July,mid,
902,weekend,August,mid,
902,weekend,September,mid,
902,weekend,October,mid,
902,weekend,November,mid,
902,weekend,December,mid,
902,weekend,January,peak_pm,86.25
902,weekend,February,peak_pm,109.25
902,weekend,March,peak_pm,128.25
902,weekend,April,peak_pm,
902,weekend,May,peak_pm,
902,weekend,June,peak_pm,
902,weekend,July,peak_pm,
902,weekend,August,peak_pm,
902,weekend,September,peak_pm,
902,weekend,October,peak_pm,
902,weekend,November,peak_pm,
902,weekend,December,peak_pm,
31,weekday,January,late_pm,364.2
31,weekday,February,late_pm,394
31,weekday,March,late_pm,399.625
31,weekday,April,late_pm,482.222222222222
31,weekday,May,late_pm,468.125
31,weekday,June,late_pm,488.625
31,weekday,July,late_pm,407.75
31,weekday,August,late_pm,450.625
31,weekday,September,late_pm,441.125
31,weekday,October,late_pm,485.333333333333
31,weekday,November,late_pm,477
31,weekday,December,late_pm,373.8
31,weekday,January,early_am,91.9166666666667
31,weekday,February,early_am,107.25
31,weekday,March,early_am,128.25
31,weekday,April,early_am,132.833333333333
31,weekday,May,early_am,158.5
31,weekday,June,early_am,144
31,weekday,July,early_am,118.833333333333
31,weekday,August,early_am,152.583333333333
31,weekday,September,early_am,150.666666666667
31,weekday,October,early_am,139.25
31,weekday,November,early_am,136
31,weekday,December,early_am,102
31,weekday,January,peak_am,797.75
31,weekday,February,peak_am,807
31,weekday,March,peak_am,987
31,weekday,April,peak_am,786
31,weekday,May,peak_am,
31,weekday,June,peak_am,922
31,weekday,July,peak_am,931
31,weekday,August,peak_am,
31,weekday,September,peak_am,
31,weekday,October,peak_am,917
31,weekday,November,peak_am,943.5
31,weekday,December,peak_am,770.666666666667
31,weekday,January,mid,592.8
31,weekday,February,mid,647.777777777778
31,weekday,March,mid,764.3
31,weekday,April,mid,704.111111111111
31,weekday,May,mid,800.25
31,weekday,June,mid,753.25
31,weekday,July,mid,785.3
31,weekday,August,mid,789.75
31,weekday,September,mid,794.75
31,weekday,October,mid,782.333333333333
31,weekday,November,mid,733.375
31,weekday,December,mid,676
31,weekday,January,peak_pm,
31,weekday,February,peak_pm,958
31,weekday,March,peak_pm,
31,weekday,April,peak_pm,
31,weekday,May,peak_pm,
31,weekday,June,peak_pm,
31,weekday,July,peak_pm,
31,weekday,August,peak_pm,
31,weekday,September,peak_pm,
31,weekday,October,peak_pm,
31,weekday,November,peak_pm,
31,weekday,December,peak_pm,
31,weekend,January,late_pm,68.8
31,weekend,February,late_pm,85.4
31,weekend,March,late_pm,73.3
31,weekend,April,late_pm,135.7
31,weekend,May,late_pm,106.4
31,weekend,June,late_pm,122.7
31,weekend,July,late_pm,139.8
31,weekend,August,late_pm,103.1
31,weekend,September,late_pm,113.1
31,weekend,October,late_pm,121.7
31,weekend,November,late_pm,79.1
31,weekend,December,late_pm,81.7
31,weekend,January,early_am,20.1666666666667
31,weekend,February,early_am,22.1666666666667
31,weekend,March,early_am,22.5
31,weekend,April,early_am,33.25
31,weekend,May,early_am,31.4166666666667
31,weekend,June,early_am,27.8333333333333
31,weekend,July,early_am,37.9166666666667
31,weekend,August,early_am,30
31,weekend,September,early_am,34.3333333333333
31,weekend,October,early_am,38.0833333333333
31,weekend,November,early_am,25.8333333333333
31,weekend,December,early_am,28.3333333333333
31,weekend,January,peak_am,154.5
31,weekend,February,peak_am,179.5
31,weekend,March,peak_am,159.875
31,weekend,April,peak_am,239
31,weekend,May,peak_am,206.625
31,weekend,June,peak_am,204.625
31,weekend,July,peak_am,237.5
31,weekend,August,peak_am,190.5
31,weekend,September,peak_am,220.375
31,weekend,October,peak_am,227.625
31,weekend,November,peak_am,165.875
31,weekend,December,peak_am,191
31,weekend,January,mid,337.2
31,weekend,February,mid,387.6
31,weekend,March,mid,315.4
31,weekend,April,mid,464.9
31,weekend,May,mid,383.2
31,weekend,June,mid,398.8
31,weekend,July,mid,490.8
31,weekend,August,mid,395.7
31,weekend,September,mid,431.1
31,weekend,October,mid,478.3
31,weekend,November,mid,341.6
31,weekend,December,mid,379.2
31,weekend,January,peak_pm,224.75
31,weekend,February,peak_pm,277
31,weekend,March,peak_pm,249.375
31,weekend,April,peak_pm,415.375
31,weekend,May,peak_pm,334
31,weekend,June,peak_pm,330.375
31,weekend,July,peak_pm,412.75
31,weekend,August,peak_pm,351.5
31,weekend,September,peak_pm,360.25
31,weekend,October,peak_pm,396
31,weekend,November,peak_pm,261.125
31,weekend,December,peak_pm,248.25
62,weekday,January,late_pm,12.8
62,weekday,February,late_pm,12.3
62,weekday,March,late_pm,14.8
62,weekday,April,late_pm,14.16
62,weekday,May,late_pm,19.96
62,weekday,June,late_pm,28.1
62,weekday,July,late_pm,30.75
62,weekday,August,late_pm,28.8
62,weekday,September,late_pm,22.52
62,weekday,October,late_pm,19.56
62,weekday,November,late_pm,17.12
62,weekday,December,late_pm,14.64
62,weekday,January,early_am,4.55555555555556
62,weekday,February,early_am,4.05
62,weekday,March,early_am,4.16666666666667
62,weekday,April,early_am,3.9
62,weekday,May,early_am,4.5
62,weekday,June,early_am,7.29166666666667
62,weekday,July,early_am,7.20833333333333
62,weekday,August,early_am,5.86666666666667
62,weekday,September,early_am,6.6
62,weekday,October,early_am,6.33333333333333
62,weekday,November,early_am,5.16666666666667
62,weekday,December,early_am,4.2
62,weekday,January,peak_am,53.4166666666667
62,weekday,February,peak_am,46.25
62,weekday,March,peak_am,45.8
62,weekday,April,peak_am,57.15
62,weekday,May,peak_am,71.95
62,weekday,June,peak_am,91.5625
62,weekday,July,peak_am,94.25
62,weekday,August,peak_am,95.85
62,weekday,September,peak_am,81.15
62,weekday,October,peak_am,85.7
62,weekday,November,peak_am,69.25
62,weekday,December,peak_am,65.9
62,weekday,January,mid,76.9666666666667
62,weekday,February,mid,50.22
62,weekday,March,mid,52.88
62,weekday,April,mid,70.12
62,weekday,May,mid,82.68
62,weekday,June,mid,104.25
62,weekday,July,mid,125.5
